file_id,company,start_time,bucket,category,label,description,evidence_count,customer_quotes,voxel_quotes,voice_ratio,is_platform_item,weak_evidence
39760c03-665a-45f6-8b9a-dd7d6f88b8d3,Ridge Peak Manufacturing,2022-09-29 00:30:00+00:00,safety,Other,Hazardous machinery safeguarding detection,"Detect unsafe behaviors around machinery, including climbing or reaching around safeguards, and alert accordingly.",3,0,3,0.0,False,False
39760c03-665a-45f6-8b9a-dd7d6f88b8d3,Ridge Peak Manufacturing,2022-09-29 00:30:00+00:00,safety,Ergonomics,Ergonomics risk detection with severity scoring (Posture Risk Index),"Identify improper bending and overreaching/lifting, score severity using Posture Risk Index, and provide clips for coaching or engineering controls.",4,0,4,0.0,False,False
39760c03-665a-45f6-8b9a-dd7d6f88b8d3,Ridge Peak Manufacturing,2022-09-29 00:30:00+00:00,safety,Other,Heat mapping of safety incidents and violations,Generate heat maps to show where and when injuries or violations occur most frequently to focus interventions.,3,0,3,0.0,False,False
39760c03-665a-45f6-8b9a-dd7d6f88b8d3,Ridge Peak Manufacturing,2022-09-29 00:30:00+00:00,safety,Other,Real-time incident alerting (email/SMS),"Provide near real-time alerts for safety incidents via email, in-app, and soon SMS to designated users.",3,1,2,0.33,False,False
39760c03-665a-45f6-8b9a-dd7d6f88b8d3,Ridge Peak Manufacturing,2022-09-29 00:30:00+00:00,safety,Other,Near-miss reporting and shareable analytics,"Record near misses, generate reports over chosen timeframes, and share/export analytics to stakeholders.",4,2,2,0.5,False,False
39760c03-665a-45f6-8b9a-dd7d6f88b8d3,Ridge Peak Manufacturing,2022-09-29 00:30:00+00:00,safety,Other,Fatigue monitoring inquiry (not supported by Voxel),The customer asked about monitoring worker fatigue to reduce ergonomic injuries; Voxel confirmed it does not support fatigue monitoring.,3,1,2,0.33,False,False
39760c03-665a-45f6-8b9a-dd7d6f88b8d3,Ridge Peak Manufacturing,2022-09-29 00:30:00+00:00,nonsafety,Security & access control,Unauthorized access/security breach detection with alerts,"Use zones to detect and alert on unauthorized entry to buildings or restricted areas for security, notifying designated personnel.",4,2,2,0.5,False,False
39760c03-665a-45f6-8b9a-dd7d6f88b8d3,Ridge Peak Manufacturing,2022-09-29 00:30:00+00:00,nonsafety,Operational flow & throughput,No-idling/no-standing enforcement in parking and no-traffic areas,Monitor and alert on people idling or standing in prohibited areas such as parking lots or no-traffic zones.,2,0,2,0.0,False,False
39e132d2-18f1-44c0-a081-edf9be05453e,Anchor Grid Logistics Kickoff call,2024-05-03 15:00:00+00:00,safety,Other,Foremen-owned safety notifications with tuned thresholds,"Foremen will receive Voxel notifications so they can address safety issues on the floor promptly, with thresholds set conservatively at first to avoid excessive noise.",4,4,0,1.0,False,False
39e132d2-18f1-44c0-a081-edf9be05453e,Anchor Grid Logistics Kickoff call,2024-05-03 15:00:00+00:00,safety,PIT-pedestrian proximity,Monitor and reduce forklift–pedestrian interactions (PIT-to-person),Use Voxel to track interactions between pedestrians and forklifts and set reduction goals tied to positive incentives.,3,3,0,1.0,False,False
39e132d2-18f1-44c0-a081-edf9be05453e,Anchor Grid Logistics Kickoff call,2024-05-03 15:00:00+00:00,safety,Other,"Safety reporting, benchmarking, and trend-driven interventions",Leverage Voxel’s reporting to benchmark safety metrics and address emerging trends with crews.,3,2,1,0.67,False,False
39e132d2-18f1-44c0-a081-edf9be05453e,Anchor Grid Logistics Kickoff call,2024-05-03 15:00:00+00:00,safety,Other,Real-time shop displays and gamified safety goals,Install monitors on the shop floor to share Voxel safety information in real time and use gamified goals and rewards to positively reinforce safe behavior.,4,2,2,0.5,False,False
3a43e278-01b9-4daf-9ee7-978f585cf978,Falcon Point Fabrication (LP brief),2024-02-28 19:30:00+00:00,safety,Working at heights,Working at heights hazard detection in mills,"Detect and surface unsafe elevated work behaviors such as climbing on machines/guards, going under machinery without proper controls, and stepping hazards around logs.",5,2,3,0.4,False,False
3a43e278-01b9-4daf-9ee7-978f585cf978,Falcon Point Fabrication (LP brief),2024-02-28 19:30:00+00:00,safety,Other,LOTO compliance and jam-clearing risk monitoring,Monitor and prevent workers from intervening in jammed machinery without proper energy isolation to avoid catastrophic injuries.,5,0,5,0.0,False,False
3a43e278-01b9-4daf-9ee7-978f585cf978,Falcon Point Fabrication (LP brief),2024-02-28 19:30:00+00:00,safety,Other,SIF/CIF precursor and serious-risk detection,Identify serious injury and fatality-related precursors and potential injuries early to enable prevention.,1,0,1,0.0,False,False
3a43e278-01b9-4daf-9ee7-978f585cf978,Falcon Point Fabrication (LP brief),2024-02-28 19:30:00+00:00,safety,Other,Leading indicator and behavior change tracking,Track reductions in leading indicators of risk and observe modified worker behaviors to quantify safety culture improvements.,1,0,1,0.0,False,False
3a43e278-01b9-4daf-9ee7-978f585cf978,Falcon Point Fabrication (LP brief),2024-02-28 19:30:00+00:00,safety,Other,Machine shutdown use case (safety),Discuss a possible machine shutdown workflow with safety as the main priority.,2,0,2,0.0,False,False
3a43e278-01b9-4daf-9ee7-978f585cf978,Falcon Point Fabrication (LP brief),2024-02-28 19:30:00+00:00,nonsafety,Operational flow & throughput,Operational productivity and safety program efficiency gains,"Improve operational productivity by reducing lost time and identify efficiency gains in administering safety programs, correlating pre- and post-implementation costs.",6,0,6,0.0,False,False
3a43e278-01b9-4daf-9ee7-978f585cf978,Falcon Point Fabrication (LP brief),2024-02-28 19:30:00+00:00,nonsafety,Operational flow & throughput,Machine shutdown use case (operations),Discuss a possible machine shutdown workflow to support operational objectives.,3,0,3,0.0,False,False
44dcf03a-68a7-4736-9e66-b16b6462bd2b,Foundry Harbor Manufacturing Call,2024-02-25 14:30:00+00:00,safety,Ergonomics,Ergonomics risk detection,Monitor improper bends and overreaching to flag ergonomic risks and score severity using body angulation.,3,0,3,0.0,False,False
44dcf03a-68a7-4736-9e66-b16b6462bd2b,Foundry Harbor Manufacturing Call,2024-02-25 14:30:00+00:00,safety,PIT-pedestrian proximity,PIT/pedestrian and PIT-to-PIT proximity,"Detect and report close interactions between forklifts and pedestrians, and between forklifts.",2,1,1,0.5,False,False
44dcf03a-68a7-4736-9e66-b16b6462bd2b,Foundry Harbor Manufacturing Call,2024-02-25 14:30:00+00:00,safety,Dock & loading safety,Truck going off dock detection,Monitor docks to detect and prevent trucks or forklifts going off the dock edge.,2,1,1,0.5,False,False
44dcf03a-68a7-4736-9e66-b16b6462bd2b,Foundry Harbor Manufacturing Call,2024-02-25 14:30:00+00:00,safety,PPE compliance,PPE safety vest compliance,Ensure workers wear safety vests in required zones and exclude designated walkways where vests are not required.,4,1,3,0.25,False,False
44dcf03a-68a7-4736-9e66-b16b6462bd2b,Foundry Harbor Manufacturing Call,2024-02-25 14:30:00+00:00,safety,Other,Cellphone distraction while walking,Identify employees walking while looking at their phones to address distraction-related hazards.,3,1,2,0.33,False,False
44dcf03a-68a7-4736-9e66-b16b6462bd2b,Foundry Harbor Manufacturing Call,2024-02-25 14:30:00+00:00,safety,Intersection compliance,Crosswalk compliance monitoring,Track that pedestrians use designated crosswalks within the facility.,2,2,0,1.0,False,False
44dcf03a-68a7-4736-9e66-b16b6462bd2b,Foundry Harbor Manufacturing Call,2024-02-25 14:30:00+00:00,safety,Restricted zone,No-pedestrian zones in docks/aisles,Define and enforce no-pedestrian zones to minimize foot traffic through dock areas and high-risk aisles.,2,2,0,1.0,False,False
44dcf03a-68a7-4736-9e66-b16b6462bd2b,Foundry Harbor Manufacturing Call,2024-02-25 14:30:00+00:00,safety,Obstruction & housekeeping,Obstruction/egress/walkway clearance monitoring,"Alert on materials obstructing taped no-parking zones, fire equipment, exits, walkways, and forklift aisles with time thresholds.",5,4,1,0.8,False,False
44dcf03a-68a7-4736-9e66-b16b6462bd2b,Foundry Harbor Manufacturing Call,2024-02-25 14:30:00+00:00,safety,Dock & loading safety,Door open duration policy enforcement (electrical and dock doors),"Monitor door open durations: electrical room doors should not be open, and dock doors should remain closed unless loading/unloading; flag open dock doors with no trailer.",8,5,3,0.62,False,False
44dcf03a-68a7-4736-9e66-b16b6462bd2b,Foundry Harbor Manufacturing Call,2024-02-25 14:30:00+00:00,safety,Dock & loading safety,Forklifts entering dock on red light,Detect forklifts entering a dock when the dock light is red.,3,2,1,0.67,False,False
44dcf03a-68a7-4736-9e66-b16b6462bd2b,Foundry Harbor Manufacturing Call,2024-02-25 14:30:00+00:00,safety,Obstruction & housekeeping,Forklift driving direction with obstructed view,Verify forklift drivers are driving backwards when their forward view is blocked by loads or racks.,2,1,1,0.5,False,False
44dcf03a-68a7-4736-9e66-b16b6462bd2b,Foundry Harbor Manufacturing Call,2024-02-25 14:30:00+00:00,safety,Other,Collision/impact detection on yellow posts,Detect forklift impacts with protective yellow posts to address collision hotspots.,1,1,0,1.0,False,False
44dcf03a-68a7-4736-9e66-b16b6462bd2b,Foundry Harbor Manufacturing Call,2024-02-25 14:30:00+00:00,safety,Other,Forklift pre-use inspection compliance,Check whether drivers are taking time to complete required forklift inspections before operation.,1,1,0,1.0,False,False
44dcf03a-68a7-4736-9e66-b16b6462bd2b,Foundry Harbor Manufacturing Call,2024-02-25 14:30:00+00:00,nonsafety,Operational flow & throughput,Fork truck idle time monitoring (via Sterling Axis Insights),"Track forklift idle time, which the team plans to monitor using Sterling Axis Insights rather than Voxel.",3,3,0,1.0,False,False
44dcf03a-68a7-4736-9e66-b16b6462bd2b,Foundry Harbor Manufacturing Call,2024-02-25 14:30:00+00:00,nonsafety,Operational flow & throughput,Charger parking duration telemetry,"Measure how long forklifts remain at the charging station, though the team does not see a need for this right now.",2,1,1,0.5,False,False
45f3120e-3169-4083-8b5c-c97d0f20cb0c,Voxel AI Demo,2022-05-22 16:00:00+00:00,safety,Ergonomics,Ergonomic risk identification (improper bend/lift using Posture Risk Index),"Identify ergonomic risks on production lines (e.g., improper bending/lifting) and capture incidents to reduce high ergonomic injury rates.",3,2,1,0.67,False,False
45f3120e-3169-4083-8b5c-c97d0f20cb0c,Voxel AI Demo,2022-05-22 16:00:00+00:00,safety,Other,Near-miss risk identification,Detect and identify near-miss events in the facility as a priority safety objective.,1,1,0,1.0,False,False
45f3120e-3169-4083-8b5c-c97d0f20cb0c,Voxel AI Demo,2022-05-22 16:00:00+00:00,safety,PIT-pedestrian proximity,PIT–pedestrian proximity and interaction monitoring,Monitor powered industrial trucks and pedestrian interactions to detect proximity violations and improve pedestrian safety.,3,0,3,0.0,False,False
45f3120e-3169-4083-8b5c-c97d0f20cb0c,Voxel AI Demo,2022-05-22 16:00:00+00:00,safety,Intersection compliance,Forklift stop-at-intersection compliance tracking and analytics,Track forklift stop compliance at intersections and quantify compliance rates across all opportunities to enforce safety rules.,4,0,4,0.0,False,False
45f3120e-3169-4083-8b5c-c97d0f20cb0c,Voxel AI Demo,2022-05-22 16:00:00+00:00,nonsafety,Incident investigation,Use historical data to support internal review,Use historical facility data and incident trends to support an internal business case.,3,1,2,0.33,False,False
45f3120e-3169-4083-8b5c-c97d0f20cb0c,Voxel AI Demo,2022-05-22 16:00:00+00:00,nonsafety,Platform & adoption,Validate detection accuracy/precision and false positive/negative thresholds in dense production cells,Assess how accurately the platform identifies issues in tightly condensed manufacturing areas and establish acceptable misjudgment/over-judgment thresholds.,6,6,0,1.0,False,False
45f3120e-3169-4083-8b5c-c97d0f20cb0c,Voxel AI Demo,2022-05-22 16:00:00+00:00,nonsafety,Analytics & reporting,Forklift stop-at-intersection compliance tracking and analytics,Track forklift stop compliance at intersections and quantify compliance rates across all opportunities to enforce safety rules.,4,0,4,0.0,False,False
45f8972e-4307-4256-adf1-45ca7a833e72,Cleo Sloane Reconnect,2023-12-10 18:30:00+00:00,safety,PPE compliance,PPE compliance monitoring,Use camera analytics to detect when teams remove required PPE when unobserved and address it proactively rather than punitively.,4,4,0,1.0,False,False
45f8972e-4307-4256-adf1-45ca7a833e72,Cleo Sloane Reconnect,2023-12-10 18:30:00+00:00,safety,Ergonomics,Ergonomics detection and real-time coaching (reduce injuries and costs),Recognize poor ergonomics and lifting techniques and enable near real-time coaching to reduce numerous ergonomic injuries and associated costs.,5,5,0,1.0,False,False
45f8972e-4307-4256-adf1-45ca7a833e72,Cleo Sloane Reconnect,2023-12-10 18:30:00+00:00,safety,Restricted zone,Forklift/PIT and pedestrian safety monitoring (including no pedestrian zones),Monitor powered industrial truck operations and enforce no pedestrian zones to reduce vehicle-related risks across multiple forklift types.,6,6,0,1.0,False,False
45f8972e-4307-4256-adf1-45ca7a833e72,Cleo Sloane Reconnect,2023-12-10 18:30:00+00:00,safety,Other,EHS management software adoption,Revisit procuring an EHS management software once budgets are released to improve safety management processes.,2,2,0,1.0,False,False
45f8972e-4307-4256-adf1-45ca7a833e72,Cleo Sloane Reconnect,2023-12-10 18:30:00+00:00,safety,Other,Camera enhancements for safety oversight (Voxel-like),Evaluate camera enhancements similar to Voxel to expand oversight and safety monitoring when capital becomes available.,2,2,0,1.0,False,False
45f8972e-4307-4256-adf1-45ca7a833e72,Cleo Sloane Reconnect,2023-12-10 18:30:00+00:00,nonsafety,Coaching & action workflow,Ergonomics detection and real-time coaching (reduce injuries and costs),Recognize poor ergonomics and lifting techniques and enable near real-time coaching to reduce numerous ergonomic injuries and associated costs.,5,5,0,1.0,False,False
45f8972e-4307-4256-adf1-45ca7a833e72,Cleo Sloane Reconnect,2023-12-10 18:30:00+00:00,nonsafety,ROI & cost justification,Build business case and drive cultural/retention benefits with Voxel,Develop a business case for Voxel that quantifies ROI from reduced injury costs and leverages Voxel to improve culture and employee retention.,5,5,0,1.0,False,False
46c2fe16-50d6-44a5-a327-2443fc6f1ba7,East Bridge Systems,2022-06-24 18:00:00+00:00,safety,Other,Forklift and pedestrian safety in very narrow aisle (VNA) racking,East Bridge Systems anticipates a shift in risk from manual handling to forklift-related incidents as they convert to VNA racking and wants AI-enabled camera coverage down each aisle to monitor vehicle movements and struck-by risks.,4,3,1,0.75,False,False
46c2fe16-50d6-44a5-a327-2443fc6f1ba7,East Bridge Systems,2022-06-24 18:00:00+00:00,safety,Ergonomics,Ergonomics and manual material handling injury reduction,They want to address existing injuries from manual/material handling and use AI to identify and reduce ergonomic risks.,2,1,1,0.5,False,False
46c2fe16-50d6-44a5-a327-2443fc6f1ba7,East Bridge Systems,2022-06-24 18:00:00+00:00,safety,Spill & floor hazard,"Slip, trip, and fall detection","Use AI video to detect and reduce slip, trip, and fall hazards in the warehouse.",1,0,1,0.0,False,True
46c2fe16-50d6-44a5-a327-2443fc6f1ba7,East Bridge Systems,2022-06-24 18:00:00+00:00,safety,PPE compliance,PPE compliance monitoring,Monitor and improve PPE compliance using AI from existing cameras.,1,0,1,0.0,False,False
46c2fe16-50d6-44a5-a327-2443fc6f1ba7,East Bridge Systems,2022-06-24 18:00:00+00:00,nonsafety,ROI & cost justification,Business case support for internal stakeholders,Help internal stakeholders review the opportunity using operating context and prior incident history.,3,1,2,0.33,False,False
46c2fe16-50d6-44a5-a327-2443fc6f1ba7,East Bridge Systems,2022-06-24 18:00:00+00:00,nonsafety,Platform & adoption,Paid pilot to validate Voxel with an existing camera environment,Run a short paid pilot using the site's existing camera environment to validate compatibility and performance before broader rollout.,3,1,2,0.33,False,False
46c2fe16-50d6-44a5-a327-2443fc6f1ba7,East Bridge Systems,2022-06-24 18:00:00+00:00,nonsafety,Integration & data export,Simple integration with an existing camera platform and IT onboarding,Leverage Voxel’s ease of integration with an existing camera platform to streamline IT onboarding and implementation.,3,0,3,0.0,True,False
4a8eec15-4283-4c69-aac7-42e507b8c061,Ridge Stack Industrial,2022-07-03 14:00:00+00:00,safety,PIT-pedestrian proximity,Forklift–pedestrian proximity and walkway compliance monitoring,"Detect and prioritize interactions between powered industrial trucks and pedestrians, including near misses and pedestrians not using designated walkways.",3,3,0,1.0,False,False
4a8eec15-4283-4c69-aac7-42e507b8c061,Ridge Stack Industrial,2022-07-03 14:00:00+00:00,safety,Working at heights,Working at heights on ULDs detection,"Identify workers climbing onto ULDs or cargo stacks and performing tasks at height without ladders or platforms, despite variable pallet locations.",4,4,0,1.0,False,False
4a8eec15-4283-4c69-aac7-42e507b8c061,Ridge Stack Industrial,2022-07-03 14:00:00+00:00,safety,Other,Forklift seatbelt compliance,"Monitor forklift operators for seatbelt usage, which prior systems struggled to detect.",2,1,1,0.5,False,False
4a8eec15-4283-4c69-aac7-42e507b8c061,Ridge Stack Industrial,2022-07-03 14:00:00+00:00,safety,PPE compliance,PPE vest compliance monitoring,"Use cameras to flag non-compliant PPE, especially missing high-visibility vests.",1,1,0,1.0,False,False
4a8eec15-4283-4c69-aac7-42e507b8c061,Ridge Stack Industrial,2022-07-03 14:00:00+00:00,safety,Obstruction & housekeeping,Obstructed-view driving detection,Detect forklifts driving forward with obstructed views to prevent severe incidents.,4,2,2,0.5,False,False
4a8eec15-4283-4c69-aac7-42e507b8c061,Ridge Stack Industrial,2022-07-03 14:00:00+00:00,safety,Other,Operator not looking in direction of travel detection,Identify when operators are not looking in the direction of travel.,1,1,0,1.0,False,False
4a8eec15-4283-4c69-aac7-42e507b8c061,Ridge Stack Industrial,2022-07-03 14:00:00+00:00,safety,Dock & loading safety,Loading dock driver confinement monitoring,Alert when truck drivers at loading docks leave the designated waiting area or wander off.,1,1,0,1.0,False,False
4a8eec15-4283-4c69-aac7-42e507b8c061,Ridge Stack Industrial,2022-07-03 14:00:00+00:00,safety,Other,ULD handling pinch point risk detection,Detect pinch point risks during ULD handling if feasible with cameras.,1,1,0,1.0,False,False
4a8eec15-4283-4c69-aac7-42e507b8c061,Ridge Stack Industrial,2022-07-03 14:00:00+00:00,safety,Other,Dolly brake/tongue position compliance,Monitor that dolly tongues are raised and brakes are set to prevent runaway units.,1,1,0,1.0,False,False
4a8eec15-4283-4c69-aac7-42e507b8c061,Ridge Stack Industrial,2022-07-03 14:00:00+00:00,safety,PIT-PIT proximity,Intersection stop compliance and PIT-to-PIT near-miss detection,Flag forklift failures to stop at doors/intersections and detect near misses between forklifts.,3,0,3,0.0,False,False
4a8eec15-4283-4c69-aac7-42e507b8c061,Ridge Stack Industrial,2022-07-03 14:00:00+00:00,nonsafety,Integration & data export,Integration with incident-management and reporting systems,Integrate with an incident-management system to create events from selected alerts and feed data into a reporting system so leaders can review without logging into Voxel.,8,8,0,1.0,False,False
4a8eec15-4283-4c69-aac7-42e507b8c061,Ridge Stack Industrial,2022-07-03 14:00:00+00:00,nonsafety,Analytics & reporting,Role‑based boards and dashboard customization for MODs,"Provide curated dashboards and boards mapped to manager roles, shifts, and relevant cameras to streamline daily review and coaching.",5,2,3,0.4,False,False
4a8eec15-4283-4c69-aac7-42e507b8c061,Ridge Stack Industrial,2022-07-03 14:00:00+00:00,nonsafety,Other,Responsive customer support and troubleshooting,"Due to lean staffing, Ridge Stack Industrial needs timely access to customer support to answer questions and troubleshoot.",2,2,0,1.0,False,False
4a8eec15-4283-4c69-aac7-42e507b8c061,Ridge Stack Industrial,2022-07-03 14:00:00+00:00,nonsafety,Other,High‑accuracy alerting and broad hazard detection coverage,Achieve high accuracy with minimal false positives and detect a wide range of at‑risk behaviors so managers don’t waste time vetting alerts.,6,6,0,1.0,False,False
4a8eec15-4283-4c69-aac7-42e507b8c061,Ridge Stack Industrial,2022-07-03 14:00:00+00:00,nonsafety,Coaching & action workflow,Action workflow and accountability tracking,"Establish a workflow to assign alerts to MOD/AGM/GM, conduct coaching vs. HR interventions, and report on ownership and timeliness of resolutions.",6,4,2,0.67,False,False
512af163-fb6a-447d-a767-f0cbb22fca95,Voxel - Cobalt Ridge Fabrication,2024-01-17 12:15:00+00:00,safety,Intersection compliance,PIT speed and stop compliance monitoring,"Monitor PIT (powered industrial truck) speeding and enforce intersection stops, using Voxel data to guide actions like installing speed governors and adding stop-sign compliance alerts.",3,2,1,0.67,False,False
512af163-fb6a-447d-a767-f0cbb22fca95,Voxel - Cobalt Ridge Fabrication,2024-01-17 12:15:00+00:00,safety,Other,Detect unsafe pallet jack practices for coaching,"Identify hazardous pallet jack behaviors (e.g., unlocked wheels, riding pallets) captured by Voxel and adapt Coaching Workshop training accordingly.",3,3,0,1.0,False,False
512af163-fb6a-447d-a767-f0cbb22fca95,Voxel - Cobalt Ridge Fabrication,2024-01-17 12:15:00+00:00,safety,Ergonomics,"Ergonomics monitoring at receiving doors (overreaching, improper bends, load stand use)",Use Voxel to detect overreaching and improper bending during trailer unloads at Bay 014 and coach on team lifting and proper use of step stools/load stands.,3,0,3,0.0,False,False
512af163-fb6a-447d-a767-f0cbb22fca95,Voxel - Cobalt Ridge Fabrication,2024-01-17 12:15:00+00:00,safety,Spill & floor hazard,Conveyor congestion/pile-up detection to prevent falling objects,"Detect build-ups on conveyors (e.g., multiple layers of boxes, stalled flow) and alert to prevent hazardous pile-ups and falling boxes near workers.",4,4,0,1.0,False,False
512af163-fb6a-447d-a767-f0cbb22fca95,Voxel - Cobalt Ridge Fabrication,2024-01-17 12:15:00+00:00,safety,Other,Pedestrian no-go zone monitoring (temporarily disabled during contractor work),Monitor pedestrians entering restricted automation areas; disable the alerts where contractors are present to avoid false positives and re-enable later.,3,2,1,0.67,False,False
512af163-fb6a-447d-a767-f0cbb22fca95,Voxel - Cobalt Ridge Fabrication,2024-01-17 12:15:00+00:00,safety,Spill & floor hazard,Slip/trip/fall and fall-from-height risk at docks/trailers,"Identify hazards such as box avalanches and potential unguarded edge exposures, prompting cleanup and controls to prevent slips, trips, and falls.",3,0,3,0.0,False,False
512af163-fb6a-447d-a767-f0cbb22fca95,Voxel - Cobalt Ridge Fabrication,2024-01-17 12:15:00+00:00,safety,Other,"Unsafe behavior around conveyors and struck-by risk (pull-and-jump, leaning/sitting)",Detect risky behaviors near conveyors such as pull-and-jump actions and leaning/sitting on active equipment that can lead to struck-by or caught-in injuries.,3,1,2,0.33,False,False
512af163-fb6a-447d-a767-f0cbb22fca95,Voxel - Cobalt Ridge Fabrication,2024-01-17 12:15:00+00:00,safety,Other,Heat maps to identify safety hotspots and guide layout/5S improvements,"Use Voxel heat maps to pinpoint where safety risks concentrate (e.g., ergonomics, pedestrian movement) and inform continuous improvement such as 5S changes.",3,1,2,0.33,False,False
512af163-fb6a-447d-a767-f0cbb22fca95,Voxel - Cobalt Ridge Fabrication,2024-01-17 12:15:00+00:00,safety,Other,Coaching Workshop and coaching using blurred videos and Voxel insights,"Bring Voxel clips, heat maps, and trends into Coaching Workshop and review groups to coach behaviors, with legal-approved blurring to share examples more broadly.",3,2,1,0.67,False,False
512af163-fb6a-447d-a767-f0cbb22fca95,Voxel - Cobalt Ridge Fabrication,2024-01-17 12:15:00+00:00,safety,Ergonomics,Open door duration tracking tied to ergonomics/pressure during live unloads,Track open dock door duration for live unloads to correlate longer unload times with ergonomic risk and operational pressure windows.,2,1,1,0.5,False,False
512af163-fb6a-447d-a767-f0cbb22fca95,Voxel - Cobalt Ridge Fabrication,2024-01-17 12:15:00+00:00,nonsafety,Operational flow & throughput,Conveyor congestion detection for operational efficiency,"Use cameras to detect conveyor backups (pile-ups, no movement) to intervene sooner, reduce downtime, and manage flow beyond safety prevention.",3,1,2,0.33,False,False
512af163-fb6a-447d-a767-f0cbb22fca95,Voxel - Cobalt Ridge Fabrication,2024-01-17 12:15:00+00:00,nonsafety,Operational flow & throughput,Heat maps to identify operational bottlenecks and movement patterns,Leverage Voxel heat maps to understand flow patterns and chokepoints and drive continuous improvement in busy areas.,2,0,2,0.0,False,False
512af163-fb6a-447d-a767-f0cbb22fca95,Voxel - Cobalt Ridge Fabrication,2024-01-17 12:15:00+00:00,nonsafety,Analytics & reporting,Cross-facility summary view for benchmarking,"Provide leadership a summary view to compare trends across facilities, identify outliers, and direct attention where needed.",3,3,0,1.0,False,False
512af163-fb6a-447d-a767-f0cbb22fca95,Voxel - Cobalt Ridge Fabrication,2024-01-17 12:15:00+00:00,nonsafety,Analytics & reporting,Automated reporting and notifications,"Subscribe stakeholders to tailored, automated data feeds and notifications to reduce manual platform checks and improve information distribution.",2,2,0,1.0,False,False
512af163-fb6a-447d-a767-f0cbb22fca95,Voxel - Cobalt Ridge Fabrication,2024-01-17 12:15:00+00:00,nonsafety,Integration & data export,API and BI integration for leading/lagging metrics,"Integrate Voxel data with external reporting systems to combine leading and lagging indicators, automate reporting, and support incident records.",3,3,0,1.0,False,False
512af163-fb6a-447d-a767-f0cbb22fca95,Voxel - Cobalt Ridge Fabrication,2024-01-17 12:15:00+00:00,nonsafety,Dock & door operations,Open door duration tracking for turn-time management,"Track dock door open durations during live unloads to monitor turn-time and coordinate staffing/scheduling, while also correlating with risk windows.",2,1,1,0.5,False,False
5acbb9d9-77b9-4adb-bcd4-520dcb71a740,Trail Lift Works,2024-09-14 15:00:00+00:00,safety,Intersection compliance,Forklift stop compliance at doors/intersections,Detect when PIT operators fail to make required full stops at roll-up doors or intersections to prevent collisions and near-misses.,2,0,2,0.0,False,False
5acbb9d9-77b9-4adb-bcd4-520dcb71a740,Trail Lift Works,2024-09-14 15:00:00+00:00,safety,PIT speeding,PIT speed monitoring (forklifts and yard trucks),Monitor vehicle speeding for forklifts inside and trucks outside to reduce high-severity incidents.,1,0,1,0.0,False,False
5acbb9d9-77b9-4adb-bcd4-520dcb71a740,Trail Lift Works,2024-09-14 15:00:00+00:00,safety,PIT-pedestrian proximity,PIT-to-pedestrian proximity alerts,Alert when a moving PIT comes within an unsafe distance of a pedestrian to reduce strike risks.,3,0,3,0.0,False,False
5acbb9d9-77b9-4adb-bcd4-520dcb71a740,Trail Lift Works,2024-09-14 15:00:00+00:00,safety,PIT-PIT proximity,PIT-to-PIT proximity and congestion detection,"Detect PIT-to-PIT near misses and collisions, identify congestion hot spots, and enable traffic pattern changes to lower risk.",2,0,2,0.0,False,False
5acbb9d9-77b9-4adb-bcd4-520dcb71a740,Trail Lift Works,2024-09-14 15:00:00+00:00,safety,Ergonomics,Ergonomics: overreaching detection,"Detect overreaching (e.g., tippy-toe stacking) to coach safer material handling and adjust stacking policies.",2,0,2,0.0,False,False
5acbb9d9-77b9-4adb-bcd4-520dcb71a740,Trail Lift Works,2024-09-14 15:00:00+00:00,safety,Ergonomics,Ergonomics: improper bend detection,Identify improper bending during lifts to reduce musculoskeletal injuries.,1,0,1,0.0,False,False
5acbb9d9-77b9-4adb-bcd4-520dcb71a740,Trail Lift Works,2024-09-14 15:00:00+00:00,safety,Obstruction & housekeeping,"Obstruction detection in exits, extinguishers, and walkways","Monitor for blocked emergency exits, fire extinguishers, pedestrian walkways, and items protruding over safety lines to prevent unsafe detours and egress hazards.",4,0,4,0.0,False,False
5acbb9d9-77b9-4adb-bcd4-520dcb71a740,Trail Lift Works,2024-09-14 15:00:00+00:00,safety,Restricted zone,No-pedestrian zone enforcement,Detect pedestrians in designated no-walk zones to reduce exposure to vehicle and equipment hazards.,1,0,1,0.0,False,False
5acbb9d9-77b9-4adb-bcd4-520dcb71a740,Trail Lift Works,2024-09-14 15:00:00+00:00,safety,Other,Data-driven hotspot analysis for safety risk,"Use ‘how often, when, and where’ analytics to pinpoint high-risk locations and times for targeted coaching or procedural changes.",3,0,3,0.0,False,False
5acbb9d9-77b9-4adb-bcd4-520dcb71a740,Trail Lift Works,2024-09-14 15:00:00+00:00,safety,Other,Use clips for safety coaching and training,"Leverage captured clips to assign actions, coach individuals, and use examples in team training sessions.",1,0,1,0.0,False,False
5acbb9d9-77b9-4adb-bcd4-520dcb71a740,Trail Lift Works,2024-09-14 15:00:00+00:00,safety,Spill & floor hazard,"Surface secondary hazards (e.g., working at heights without fall protection)",Identify additional safety hazards present in clips flagged for another issue to broaden corrective actions.,1,0,1,0.0,False,False
